record_id,repository,work_type,number,created_at,closed_at,source_year,resolved_within_30d,workflow_risk_30d,prior_items,prior_30d_inflow,prior_open_backlog,prior_closed_by_as_of,prior_30d_resolution_rate,created_month,created_weekday
backstage:prs:28440,backstage,pull_request,28440,2025-01-10 23:12:49+00:00,2025-01-28 08:49:17+00:00,2025,1,0,701,101,77,624,0.73,1,4
backstage:prs:28441,backstage,pull_request,28441,2025-01-11 11:01:53+00:00,2025-01-24 08:18:41+00:00,2025,1,0,702,102,78,624,0.73,1,5
backstage:prs:28442,backstage,pull_request,28442,2025-01-11 11:10:50+00:00,2025-01-12 09:10:18+00:00,2025,1,0,703,103,79,624,0.73,1,5
backstage:prs:28443,backstage,pull_request,28443,2025-01-12 12:09:14+00:00,2025-03-13 21:52:13+00:00,2025,0,1,704,104,79,625,0.73,1,6
backstage:prs:28444,backstage,pull_request,28444,2025-01-12 13:21:54+00:00,2025-01-14 08:54:18+00:00,2025,1,0,705,105,80,625,0.73,1,6
backstage:prs:28445,backstage,pull_request,28445,2025-01-12 15:07:26+00:00,2025-01-16 13:49:14+00:00,2025,1,0,706,106,81,625,0.73,1,6
backstage:prs:28446,backstage,pull_request,28446,2025-01-12 21:52:58+00:00,2025-01-14 18:15:16+00:00,2025,1,0,707,107,82,625,0.73,1,6
backstage:prs:28447,backstage,pull_request,28447,2025-01-13 05:22:09+00:00,2025-01-14 07:23:28+00:00,2025,1,0,708,108,83,625,0.73,1,0
backstage:issues:28448,backstage,issue,28448,2025-01-13 08:03:31+00:00,2025-09-26 15:06:39+00:00,2025,0,1,709,109,84,625,0.73,1,0
backstage:prs:28449,backstage,pull_request,28449,2025-01-13 08:38:41+00:00,2025-05-07 10:01:39+00:00,2025,0,1,710,110,85,625,0.73,1,0
backstage:prs:28450,backstage,pull_request,28450,2025-01-13 10:36:24+00:00,2025-01-14 08:52:07+00:00,2025,1,0,711,111,85,626,0.73,1,0
backstage:prs:28451,backstage,pull_request,28451,2025-01-13 10:45:46+00:00,2025-01-13 10:57:43+00:00,2025,1,0,712,112,86,626,0.73,1,0
backstage:prs:28452,backstage,pull_request,28452,2025-01-13 12:36:29+00:00,2025-01-14 19:01:09+00:00,2025,1,0,713,113,86,627,0.73,1,0
backstage:prs:28453,backstage,pull_request,28453,2025-01-13 13:33:57+00:00,2025-01-14 07:21:54+00:00,2025,1,0,714,114,87,627,0.73,1,0
backstage:issues:28454,backstage,issue,28454,2025-01-13 14:39:43+00:00,2025-03-29 16:56:43+00:00,2025,0,1,715,115,88,627,0.73,1,0
backstage:prs:28455,backstage,pull_request,28455,2025-01-13 15:03:26+00:00,2025-01-17 17:26:16+00:00,2025,1,0,716,116,89,627,0.73,1,0
luigi:prs:3333,luigi,pull_request,3333,2025-01-13 15:46:37+00:00,2025-01-15 01:03:06+00:00,2025,1,0,195,3,60,135,0.5520833333333334,1,0
backstage:issues:28456,backstage,issue,28456,2025-01-13 16:03:32+00:00,2025-04-07 15:10:29+00:00,2025,0,1,717,117,90,627,0.73,1,0
backstage:issues:28457,backstage,issue,28457,2025-01-13 18:00:51+00:00,2025-01-16 13:49:15+00:00,2025,1,0,718,118,91,627,0.73,1,0
backstage:issues:28458,backstage,issue,28458,2025-01-14 01:54:56+00:00,2025-03-28 10:09:51+00:00,2025,0,1,719,119,92,627,0.73,1,1
backstage:issues:28459,backstage,issue,28459,2025-01-14 05:55:30+00:00,2025-05-26 11:06:50+00:00,2025,0,1,720,120,93,627,0.73,1,1
backstage:prs:28460,backstage,pull_request,28460,2025-01-14 07:23:27+00:00,2025-01-14 12:18:08+00:00,2025,1,0,721,121,92,629,0.73,1,1
backstage:prs:28461,backstage,pull_request,28461,2025-01-14 07:35:44+00:00,2025-01-14 09:40:26+00:00,2025,1,0,722,122,92,630,0.73,1,1
backstage:prs:28462,backstage,pull_request,28462,2025-01-14 08:03:09+00:00,2025-02-05 20:20:23+00:00,2025,1,0,723,123,81,642,0.73,1,1
backstage:prs:28463,backstage,pull_request,28463,2025-01-14 08:36:40+00:00,2025-01-15 00:20:50+00:00,2025,1,0,724,124,82,642,0.73,1,1
backstage:prs:28464,backstage,pull_request,28464,2025-01-14 09:38:31+00:00,2025-01-14 09:48:41+00:00,2025,1,0,725,125,81,644,0.73,1,1
backstage:prs:28465,backstage,pull_request,28465,2025-01-14 09:50:09+00:00,2025-02-28 17:29:48+00:00,2025,0,1,726,126,80,646,0.73,1,1
backstage:prs:28466,backstage,pull_request,28466,2025-01-14 11:06:01+00:00,2025-01-14 11:57:23+00:00,2025,1,0,727,127,81,646,0.73,1,1
backstage:issues:28467,backstage,issue,28467,2025-01-14 11:06:20+00:00,2025-01-23 08:41:48+00:00,2025,1,0,728,128,82,646,0.73,1,1
backstage:prs:28468,backstage,pull_request,28468,2025-01-14 12:13:01+00:00,2025-01-16 14:52:56+00:00,2025,1,0,729,129,82,647,0.73,1,1
backstage:prs:28469,backstage,pull_request,28469,2025-01-14 12:54:31+00:00,2025-01-14 13:26:18+00:00,2025,1,0,730,130,82,648,0.73,1,1
backstage:prs:28470,backstage,pull_request,28470,2025-01-14 13:12:55+00:00,2025-01-14 14:38:05+00:00,2025,1,0,731,131,83,648,0.73,1,1
backstage:issues:28471,backstage,issue,28471,2025-01-14 14:17:07+00:00,2025-01-16 15:55:08+00:00,2025,1,0,732,132,82,650,0.73,1,1
backstage:issues:28472,backstage,issue,28472,2025-01-14 14:56:39+00:00,2025-03-24 11:28:57+00:00,2025,0,1,733,133,82,651,0.73,1,1
backstage:issues:28473,backstage,issue,28473,2025-01-14 14:58:42+00:00,2025-01-16 10:31:25+00:00,2025,1,0,734,134,83,651,0.73,1,1
backstage:prs:28474,backstage,pull_request,28474,2025-01-14 15:04:28+00:00,2025-01-21 15:00:19+00:00,2025,1,0,735,135,83,652,0.73,1,1
backstage:issues:28475,backstage,issue,28475,2025-01-14 15:15:51+00:00,2025-01-15 10:30:29+00:00,2025,1,0,736,136,84,652,0.73,1,1
backstage:prs:28476,backstage,pull_request,28476,2025-01-14 16:28:40+00:00,2025-01-14 17:10:48+00:00,2025,1,0,737,137,85,652,0.73,1,1
backstage:issues:28485,backstage,issue,28485,2025-01-15 08:35:02+00:00,2025-01-16 11:59:35+00:00,2025,1,0,738,138,82,656,0.73,1,2
backstage:issues:28486,backstage,issue,28486,2025-01-15 09:20:56+00:00,2025-05-26 10:11:00+00:00,2025,0,1,739,139,82,657,0.73,1,2
backstage:issues:28490,backstage,issue,28490,2025-01-15 12:10:29+00:00,2025-11-10 11:54:01+00:00,2025,0,1,740,140,82,658,0.73,1,2
backstage:issues:28492,backstage,issue,28492,2025-01-15 12:28:34+00:00,2025-03-24 22:24:52+00:00,2025,0,1,741,141,82,659,0.73,1,2
backstage:issues:28505,backstage,issue,28505,2025-01-15 18:31:52+00:00,2025-03-24 11:07:02+00:00,2025,0,1,742,142,80,662,0.73,1,2
backstage:issues:28507,backstage,issue,28507,2025-01-15 18:37:27+00:00,2025-01-18 07:57:45+00:00,2025,1,0,743,143,81,662,0.73,1,2
backstage:issues:28508,backstage,issue,28508,2025-01-15 18:39:34+00:00,2025-01-16 14:01:07+00:00,2025,1,0,744,144,82,662,0.73,1,2
backstage:issues:28509,backstage,issue,28509,2025-01-15 18:42:53+00:00,2025-01-16 14:24:56+00:00,2025,1,0,745,145,83,662,0.73,1,2
backstage:issues:28510,backstage,issue,28510,2025-01-15 18:47:49+00:00,2025-03-28 12:33:12+00:00,2025,0,1,746,146,84,662,0.73,1,2
backstage:issues:28513,backstage,issue,28513,2025-01-15 22:49:59+00:00,2025-11-18 07:35:58+00:00,2025,0,1,747,147,85,662,0.73,1,2
backstage:issues:28515,backstage,issue,28515,2025-01-16 06:15:56+00:00,2025-05-12 10:50:01+00:00,2025,0,1,748,148,85,663,0.73,1,3
backstage:issues:28516,backstage,issue,28516,2025-01-16 07:28:23+00:00,2025-05-04 23:38:30+00:00,2025,0,1,749,149,86,663,0.73,1,3
backstage:issues:28517,backstage,issue,28517,2025-01-16 07:52:04+00:00,2025-05-26 11:47:07+00:00,2025,0,1,750,150,87,663,0.73,1,3
backstage:issues:28519,backstage,issue,28519,2025-01-16 08:22:49+00:00,2025-05-26 11:47:06+00:00,2025,0,1,751,151,87,664,0.73,1,3
backstage:issues:28523,backstage,issue,28523,2025-01-16 11:13:30+00:00,2025-04-01 15:47:13+00:00,2025,0,1,752,152,87,665,0.73,1,3
backstage:issues:28536,backstage,issue,28536,2025-01-16 19:30:13+00:00,2025-04-02 12:55:42+00:00,2025,0,1,753,153,79,674,0.73,1,3
backstage:issues:28538,backstage,issue,28538,2025-01-16 21:56:13+00:00,2025-03-28 11:05:36+00:00,2025,0,1,754,154,80,674,0.73,1,3
backstage:issues:28540,backstage,issue,28540,2025-01-17 09:26:37+00:00,2025-04-16 10:06:51+00:00,2025,0,1,755,155,81,674,0.73,1,4
luigi:issues:3334,luigi,issue,3334,2025-01-17 12:27:16+00:00,2025-01-20 14:05:57+00:00,2025,1,0,196,1,60,136,0.5487179487179488,1,4
luigi:prs:3335,luigi,pull_request,3335,2025-01-17 20:39:57+00:00,2025-01-20 14:05:55+00:00,2025,1,0,197,2,61,136,0.5487179487179488,1,4
luigi:prs:3336,luigi,pull_request,3336,2025-01-18 08:37:09+00:00,2025-01-19 01:45:26+00:00,2025,1,0,198,3,62,136,0.5487179487179488,1,5
luigi:prs:3337,luigi,pull_request,3337,2025-01-18 21:43:57+00:00,2025-01-18 21:46:34+00:00,2025,1,0,199,4,63,136,0.5487179487179488,1,5
luigi:prs:3338,luigi,pull_request,3338,2025-01-19 07:11:35+00:00,2025-04-23 04:58:58+00:00,2025,0,1,200,5,62,138,0.5487179487179488,1,6
backstage:issues:28549,backstage,issue,28549,2025-01-19 11:51:36+00:00,2025-03-27 12:10:21+00:00,2025,0,1,756,156,78,678,0.73,1,6
backstage:issues:28552,backstage,issue,28552,2025-01-20 07:54:04+00:00,2025-01-20 09:13:25+00:00,2025,1,0,757,157,79,678,0.73,1,0
backstage:issues:28557,backstage,issue,28557,2025-01-20 12:28:00+00:00,2025-01-23 10:47:33+00:00,2025,1,0,758,158,79,679,0.73,1,0
luigi:prs:3339,luigi,pull_request,3339,2025-01-20 20:54:55+00:00,2025-02-01 21:38:48+00:00,2025,1,0,201,6,61,140,0.5487179487179488,1,0
backstage:issues:28565,backstage,issue,28565,2025-01-21 06:35:33+00:00,2025-02-10 09:44:59+00:00,2025,1,0,759,159,80,679,0.73,1,1
backstage:issues:28566,backstage,issue,28566,2025-01-21 07:54:23+00:00,2025-02-12 09:39:55+00:00,2025,1,0,760,160,81,679,0.73,1,1
backstage:issues:28568,backstage,issue,28568,2025-01-21 08:39:47+00:00,2025-04-24 09:11:47+00:00,2025,0,1,761,161,82,679,0.73,1,1
backstage:issues:28587,backstage,issue,28587,2025-01-22 13:58:28+00:00,2025-02-03 09:25:50+00:00,2025,1,0,762,162,82,680,0.73,1,2
backstage:issues:28590,backstage,issue,28590,2025-01-22 20:13:26+00:00,2025-01-27 12:47:41+00:00,2025,1,0,763,163,83,680,0.73,1,2
backstage:issues:28592,backstage,issue,28592,2025-01-22 22:32:36+00:00,2025-04-07 11:20:04+00:00,2025,0,1,764,164,84,680,0.73,1,2
backstage:issues:28594,backstage,issue,28594,2025-01-23 08:53:19+00:00,2025-04-21 10:20:18+00:00,2025,0,1,765,165,84,681,0.73,1,3
backstage:issues:28598,backstage,issue,28598,2025-01-23 12:45:51+00:00,2025-01-29 18:53:07+00:00,2025,1,0,766,166,84,682,0.73,1,3
backstage:issues:28601,backstage,issue,28601,2025-01-23 15:50:41+00:00,2025-01-24 12:12:17+00:00,2025,1,0,767,167,85,682,0.73,1,3
backstage:issues:28603,backstage,issue,28603,2025-01-23 17:27:21+00:00,2025-01-27 09:39:52+00:00,2025,1,0,768,168,86,682,0.73,1,3
backstage:issues:28605,backstage,issue,28605,2025-01-23 19:17:09+00:00,2025-05-30 10:20:30+00:00,2025,0,1,769,169,86,683,0.73,1,3
backstage:issues:28615,backstage,issue,28615,2025-01-24 06:25:43+00:00,2025-04-11 11:37:24+00:00,2025,0,1,770,170,87,683,0.73,1,4
backstage:issues:28617,backstage,issue,28617,2025-01-24 13:35:37+00:00,2025-01-29 16:38:45+00:00,2025,1,0,771,171,85,686,0.73,1,4
backstage:issues:28618,backstage,issue,28618,2025-01-24 14:50:04+00:00,2025-01-29 09:09:11+00:00,2025,1,0,772,172,86,686,0.73,1,4
backstage:issues:28622,backstage,issue,28622,2025-01-24 22:52:31+00:00,2025-04-15 13:13:49+00:00,2025,0,1,773,173,87,686,0.73,1,4
backstage:issues:28627,backstage,issue,28627,2025-01-27 14:02:25+00:00,2026-01-19 11:22:02+00:00,2025,0,1,774,174,85,689,0.73,1,0
backstage:issues:28636,backstage,issue,28636,2025-01-28 09:20:37+00:00,2025-07-01 14:24:10+00:00,2025,0,1,775,175,80,695,0.73,1,1
backstage:issues:28638,backstage,issue,28638,2025-01-28 09:43:11+00:00,2025-02-17 13:05:22+00:00,2025,1,0,776,176,81,695,0.73,1,1
backstage:issues:28639,backstage,issue,28639,2025-01-28 09:49:03+00:00,2025-01-30 10:25:16+00:00,2025,1,0,777,177,82,695,0.73,1,1
backstage:issues:28640,backstage,issue,28640,2025-01-28 10:09:56+00:00,2025-06-10 08:56:38+00:00,2025,0,1,778,178,83,695,0.73,1,1
backstage:issues:28641,backstage,issue,28641,2025-01-28 10:42:41+00:00,2025-02-03 09:26:08+00:00,2025,1,0,779,179,84,695,0.73,1,1
backstage:issues:28646,backstage,issue,28646,2025-01-29 06:54:05+00:00,2025-06-13 09:46:45+00:00,2025,0,1,780,180,83,697,0.73,1,2
backstage:issues:28670,backstage,issue,28670,2025-01-29 18:45:42+00:00,2025-04-07 09:45:34+00:00,2025,0,1,781,181,82,699,0.73,1,2
backstage:issues:28675,backstage,issue,28675,2025-01-30 08:06:28+00:00,2025-01-30 08:24:40+00:00,2025,1,0,782,182,81,701,0.73,1,3
backstage:issues:28676,backstage,issue,28676,2025-01-30 09:00:54+00:00,2025-01-30 10:55:11+00:00,2025,1,0,783,183,81,702,0.73,1,3
backstage:issues:28678,backstage,issue,28678,2025-01-30 11:12:03+00:00,2025-02-11 14:02:51+00:00,2025,1,0,784,184,79,705,0.73,1,3
backstage:issues:28685,backstage,issue,28685,2025-01-30 17:46:58+00:00,2025-02-26 14:32:18+00:00,2025,1,0,785,185,79,706,0.73,1,3
backstage:issues:28690,backstage,issue,28690,2025-01-31 11:48:01+00:00,2026-04-07 16:33:27+00:00,2025,0,1,786,180,80,706,0.7293729372937293,1,4
backstage:issues:28694,backstage,issue,28694,2025-01-31 13:39:14+00:00,2025-04-07 08:40:35+00:00,2025,0,1,787,181,81,706,0.7293729372937293,1,4
backstage:issues:28698,backstage,issue,28698,2025-01-31 16:10:02+00:00,2025-02-14 18:22:58+00:00,2025,1,0,788,182,82,706,0.7293729372937293,1,4
backstage:issues:28700,backstage,issue,28700,2025-01-31 22:44:33+00:00,2025-02-12 18:23:49+00:00,2025,1,0,789,182,83,706,0.729818780889621,1,4
luigi:issues:3340,luigi,issue,3340,2025-02-02 06:42:51+00:00,,2025,0,1,202,7,61,141,0.5487179487179488,2,6
backstage:issues:28709,backstage,issue,28709,2025-02-03 19:21:54+00:00,2025-06-09 09:32:55+00:00,2025,0,1,790,164,82,708,0.7268370607028753,2,0
backstage:issues:28713,backstage,issue,28713,2025-02-04 09:12:59+00:00,2025-02-07 08:37:58+00:00,2025,1,0,791,164,83,708,0.7272727272727273,2,1
backstage:issues:28714,backstage,issue,28714,2025-02-04 10:08:52+00:00,2025-04-19 10:43:59+00:00,2025,0,1,792,165,84,708,0.7272727272727273,2,1
backstage:issues:28716,backstage,issue,28716,2025-02-04 12:56:14+00:00,2025-02-04 13:02:32+00:00,2025,1,0,793,164,85,708,0.7281399046104928,2,1
backstage:issues:28718,backstage,issue,28718,2025-02-04 13:21:10+00:00,2025-02-13 11:03:56+00:00,2025,1,0,794,165,85,709,0.7281399046104928,2,1
backstage:issues:28720,backstage,issue,28720,2025-02-04 14:28:07+00:00,2025-02-10 07:18:57+00:00,2025,1,0,795,166,86,709,0.7281399046104928,2,1
backstage:issues:28722,backstage,issue,28722,2025-02-04 17:30:53+00:00,2025-04-14 09:56:43+00:00,2025,0,1,796,167,87,709,0.7281399046104928,2,1
backstage:issues:28723,backstage,issue,28723,2025-02-04 20:03:57+00:00,2025-02-18 15:49:41+00:00,2025,1,0,797,167,88,709,0.7285714285714285,2,1
backstage:issues:28724,backstage,issue,28724,2025-02-04 22:27:04+00:00,2025-04-14 09:48:09+00:00,2025,0,1,798,168,89,709,0.7285714285714285,2,1
backstage:issues:28725,backstage,issue,28725,2025-02-04 23:19:29+00:00,2025-02-25 18:03:03+00:00,2025,1,0,799,168,90,709,0.7290015847860539,2,1
luigi:issues:3341,luigi,issue,3341,2025-02-14 08:05:32+00:00,2025-02-14 09:06:46+00:00,2025,1,0,203,7,62,141,0.5510204081632653,2,4
luigi:issues:3342,luigi,issue,3342,2025-02-14 15:46:01+00:00,,2025,0,1,204,8,62,142,0.5510204081632653,2,4
luigi:prs:3343,luigi,pull_request,3343,2025-02-14 15:47:55+00:00,2025-05-16 23:46:59+00:00,2025,0,1,205,9,63,142,0.5510204081632653,2,4
luigi:issues:3344,luigi,issue,3344,2025-02-23 19:12:26+00:00,,2025,0,1,206,4,64,142,0.5594059405940595,2,6
luigi:issues:3345,luigi,issue,3345,2025-04-11 13:00:56+00:00,2026-02-22 11:44:06+00:00,2025,0,1,207,0,65,142,0.5507246376811594,4,4
luigi:prs:3346,luigi,pull_request,3346,2025-04-14 13:41:16+00:00,,2025,0,1,208,1,66,142,0.5507246376811594,4,0
luigi:issues:3347,luigi,issue,3347,2025-04-16 18:10:50+00:00,,2025,0,1,209,2,67,142,0.5507246376811594,4,2
luigi:prs:3348,luigi,pull_request,3348,2025-04-23 05:49:22+00:00,2025-04-23 06:28:57+00:00,2025,1,0,210,3,66,144,0.5507246376811594,4,2
luigi:prs:3349,luigi,pull_request,3349,2025-04-29 07:32:30+00:00,2025-05-01 01:51:27+00:00,2025,1,0,211,4,66,145,0.5507246376811594,4,1
luigi:issues:3350,luigi,issue,3350,2025-05-05 13:04:00+00:00,2026-02-24 01:56:10+00:00,2025,0,1,212,5,66,146,0.5507246376811594,5,0
luigi:prs:3351,luigi,pull_request,3351,2025-05-15 13:18:05+00:00,2026-02-08 01:25:26+00:00,2025,0,1,213,4,67,146,0.5454545454545454,5,3
luigi:issues:3352,luigi,issue,3352,2025-05-21 20:35:25+00:00,,2025,0,1,214,4,67,147,0.5428571428571428,5,2
luigi:issues:3353,luigi,issue,3353,2025-05-27 11:24:57+00:00,2026-05-07 13:03:54+00:00,2025,0,1,215,4,68,147,0.5450236966824644,5,1
luigi:issues:3354,luigi,issue,3354,2025-05-28 03:34:25+00:00,2026-05-07 13:10:23+00:00,2025,0,1,216,5,69,147,0.5450236966824644,5,2
luigi:issues:3355,luigi,issue,3355,2025-05-28 03:37:47+00:00,,2025,0,1,217,6,70,147,0.5450236966824644,5,2
luigi:issues:3356,luigi,issue,3356,2025-06-12 08:17:37+00:00,2026-04-06 17:24:14+00:00,2025,0,1,218,5,71,147,0.5446009389671361,6,3
luigi:prs:3357,luigi,pull_request,3357,2025-07-14 05:51:37+00:00,2025-07-14 05:56:26+00:00,2025,1,0,219,0,72,147,0.5296803652968036,7,0
luigi:issues:3358,luigi,issue,3358,2025-07-30 08:57:44+00:00,,2025,0,1,220,1,72,148,0.5296803652968036,7,2
luigi:prs:3359,luigi,pull_request,3359,2025-08-26 07:51:39+00:00,,2025,0,1,221,1,73,148,0.5318181818181819,8,1
luigi:prs:3360,luigi,pull_request,3360,2025-09-23 14:04:14+00:00,,2025,0,1,222,1,74,148,0.5294117647058824,9,1
luigi:issues:3361,luigi,issue,3361,2025-09-27 01:45:28+00:00,,2025,0,1,223,1,75,148,0.527027027027027,9,5
luigi:issues:3362,luigi,issue,3362,2025-09-27 03:47:13+00:00,,2025,0,1,224,2,76,148,0.527027027027027,9,5
luigi:issues:3363,luigi,issue,3363,2025-10-16 15:17:57+00:00,,2025,0,1,225,3,77,148,0.527027027027027,10,3
luigi:issues:3364,luigi,issue,3364,2025-10-16 19:46:05+00:00,,2025,0,1,226,4,78,148,0.527027027027027,10,3
luigi:prs:3365,luigi,pull_request,3365,2025-10-20 21:39:25+00:00,,2025,0,1,227,5,79,148,0.527027027027027,10,0
luigi:prs:3366,luigi,pull_request,3366,2025-10-25 20:43:14+00:00,,2025,0,1,228,5,80,148,0.5246636771300448,10,5
luigi:prs:3367,luigi,pull_request,3367,2025-11-19 23:53:48+00:00,,2025,0,1,229,1,81,148,0.5131578947368421,11,2
luigi:issues:3368,luigi,issue,3368,2025-12-12 05:50:15+00:00,2026-01-17 02:14:43+00:00,2025,0,1,230,1,81,149,0.5109170305676856,12,4
luigi:prs:3369,luigi,pull_request,3369,2025-12-20 06:54:30+00:00,2025-12-31 03:40:24+00:00,2025,1,0,231,1,82,149,0.508695652173913,12,5
luigi:prs:3370,luigi,pull_request,3370,2025-12-21 06:42:59+00:00,2026-01-07 11:53:48+00:00,2025,1,0,232,2,83,149,0.508695652173913,12,6
